# Wo,Ar,sample_sigma,prediction,abs_error,rel_error
5.111825348484304588e-01,6.602705052980294198e+00,1.291653099012478378e+01,1.657108116149902344e+01,-3.654550552368164062e+00,2.829359173774719238e-01
8.635440228054800382e-01,7.364358196102110732e+00,8.528063424232616541e+00,8.322070121765136719e+00,2.059936523437500000e-01,2.415479719638824463e-02
2.328559142178250052e-01,8.370598075738023169e+00,3.594754337185419502e+01,3.488849258422851562e+01,1.059051513671875000e+00,2.946102619171142578e-02
8.196330005458976053e-01,5.441298456476762802e+00,6.638701044068152868e+00,6.406470298767089844e+00,2.322306632995605469e-01,3.498134016990661621e-02
4.494439053722024902e+00,9.589083899834799141e+00,2.133544094205415131e+00,1.950260162353515625e+00,1.832840442657470703e-01,8.590590208768844604e-02
3.627979544293694403e+00,9.284406482911842673e+00,2.559112136537516680e+00,2.538695812225341797e+00,2.041625976562500000e-02,7.977868430316448212e-03
8.468051463376685684e-01,6.973954483240932589e+00,8.235607109147194294e+00,8.021833419799804688e+00,2.137737274169921875e-01,2.595725096762180328e-02
3.385482338738910801e+00,1.802208854546618966e+01,5.323344428427708053e+00,5.258844375610351562e+00,6.449985504150390625e-02,1.211641635745763779e-02
6.492189412991525854e-01,1.543135527781641869e+01,2.376910822554979674e+01,3.174483680725097656e+01,-7.975728988647460938e+00,3.355502188205718994e-01
2.770678161138161455e-01,8.801549379286903729e+00,3.176676924349573383e+01,3.463439941406250000e+01,-2.867630004882812500e+00,9.027137607336044312e-02
4.189894421025300852e-01,3.238385160771929172e+00,7.729037620903751460e+00,8.650591850280761719e+00,-9.215540885925292969e-01,1.192327067255973816e-01
7.618157720133983402e-01,3.839927587003476805e+00,5.040493683735314256e+00,4.867887020111083984e+00,1.726064682006835938e-01,3.424396365880966187e-02
2.480930418211401145e-01,4.655701237570213813e+00,1.876594846592549359e+01,1.904842948913574219e+01,-2.824802398681640625e-01,1.505280844867229462e-02
1.084480093083222130e+00,3.443581897114393442e+00,3.175329744711262503e+00,3.341570854187011719e+00,-1.662411689758300781e-01,5.235398560762405396e-02
3.658780928976500757e+00,7.956280038652768560e+00,2.174571310252904510e+00,2.116864442825317383e+00,5.770683288574218750e-02,2.653710730373859406e-02
4.074756722697789879e-01,5.841483282660635545e+00,1.433578414662542322e+01,1.814094352722167969e+01,-3.805159568786621094e+00,2.654308676719665527e-01
3.262721285402375049e+00,1.199287388721860914e+01,3.675727357060959655e+00,3.704875946044921875e+00,-2.914857864379882812e-02,7.930016145110130310e-03
2.257203506927504044e+00,8.484102752169064843e+00,3.758678704038338925e+00,3.541770219802856445e+00,2.169084548950195312e-01,5.770869925618171692e-02
9.620624495619083394e-01,1.292243414575126259e+01,1.343201176975124511e+01,1.427663707733154297e+01,-8.446254730224609375e-01,6.288152933120727539e-02
2.111507490878205218e+00,4.627154211645332360e+00,2.191398435305022208e+00,2.381419658660888672e+00,-1.900212764739990234e-01,8.671233803033828735e-02
5.552557214015403364e-01,9.665174088619597370e+00,1.740670778542073194e+01,2.528928184509277344e+01,-7.882574081420898438e+00,4.528469145298004150e-01
1.502489743794995336e+00,1.586270077694411196e+00,1.055761002193468023e+00,1.346795320510864258e+00,-2.910343408584594727e-01,2.756631076335906982e-01
6.168670087938379343e-01,7.022170041329144574e+00,1.138360447426036970e+01,1.353336143493652344e+01,-2.149757385253906250e+00,1.888468116521835327e-01
4.619580152008999185e+00,1.910105157910668439e+01,4.134802503816255026e+00,4.058200836181640625e+00,7.660150527954101562e-02,1.852603815495967865e-02
2.472129188064938532e+00,1.365375711181110141e+01,5.523075888480809326e+00,5.725934028625488281e+00,-2.028579711914062500e-01,3.672916442155838013e-02
4.458822560943522362e+00,1.421812760974661671e+01,3.188762821442697071e+00,3.009643554687500000e+00,1.791193485260009766e-01,5.617205053567886353e-02
3.219779116524819074e+00,1.131508967515197206e+01,3.514244072545138931e+00,3.538602113723754883e+00,-2.435803413391113281e-02,6.931229960173368454e-03
2.240820931713024322e+00,5.138230280530367011e+00,2.293012443704004699e+00,2.449152231216430664e+00,-1.561398506164550781e-01,6.809376925230026245e-02
4.615116743701252133e+00,1.058898619401032271e+01,2.294413507190744994e+00,2.171677827835083008e+00,1.227357387542724609e-01,5.349329486489295959e-02
3.030182104091955209e-01,7.348590792387079240e+00,2.425131737945236665e+01,2.760955810546875000e+01,-3.358240127563476562e+00,1.384766101837158203e-01
6.115297868488024369e-01,8.241286122915019163e+00,1.347650809518561310e+01,1.816658020019531250e+01,-4.690072059631347656e+00,3.480183482170104980e-01
6.506495470602129405e-01,6.412577656327920650e+00,9.855655299079895570e+00,1.055763816833496094e+01,-7.019824981689453125e-01,7.122635841369628906e-02
1.798316657776242444e-01,2.446327873958023424e+00,1.360343220633398786e+01,1.066788673400878906e+01,2.935545921325683594e+00,2.157945036888122559e-01
3.808266480276895294e+00,1.178554452390437213e+00,3.094726848801677144e-01,4.067290425300598145e-01,-9.725636243820190430e-02,3.142647743225097656e-01
5.004956864104163294e+00,3.775954596692924881e+00,7.544429850683203043e-01,4.731725752353668213e-01,2.812704145908355713e-01,3.728186488151550293e-01
3.108261182790183597e+00,4.866577004890427993e+00,1.565691143278333808e+00,1.627590656280517578e+00,-6.189954280853271484e-02,3.953496366739273071e-02
3.233317176427856765e+00,1.110610617821046198e+01,3.434895363553662317e+00,3.462019681930541992e+00,-2.712440490722656250e-02,7.896719500422477722e-03
3.954867885938297967e-01,9.734496250022871777e+00,2.461396064489104063e+01,3.254014968872070312e+01,-7.926189422607421875e+00,3.220200836658477783e-01
8.612825375248662763e-01,3.393244749169846752e+00,3.939757978747920664e+00,3.899050951004028320e+00,4.070711135864257812e-02,1.033238880336284637e-02
8.287603009589551428e-01,8.155441515358198501e+00,9.840531099187028730e+00,9.883306503295898438e+00,-4.277515411376953125e-02,4.346833564341068268e-03
2.682235085297234534e+00,8.397728753768905818e+00,3.130869773421930180e+00,3.111243009567260742e+00,1.962685585021972656e-02,6.268818862736225128e-03
1.462924482102170520e+00,1.538063394870782297e+01,1.051362126813709530e+01,1.092526626586914062e+01,-4.116449356079101562e-01,3.915348649024963379e-02
2.630726911446671590e+00,2.848009778506880973e+00,1.082594231318644296e+00,1.273841381072998047e+00,-1.912471055984497070e-01,1.766563057899475098e-01
4.495539808021366213e+00,3.809005515606282977e+00,8.472854603155547393e-01,6.265356540679931641e-01,2.207497954368591309e-01,2.605376839637756348e-01
2.444893404562735184e-01,8.627062633531597413e+00,3.528604812558088355e+01,3.537414169311523438e+01,-8.809280395507812500e-02,2.496533561497926712e-03
2.984534999747521233e+00,7.067090050443482596e+00,2.367903224804309037e+00,2.394953489303588867e+00,-2.705025672912597656e-02,1.142371725291013718e-02
3.752849021737798552e-01,6.589607808799517130e+00,1.755894727080740836e+01,2.182855415344238281e+01,-4.269607543945312500e+00,2.431585192680358887e-01
4.440365813872592327e+00,9.473739614188005476e+00,2.133549354107300733e+00,1.959533452987670898e+00,1.740159988403320312e-01,8.156173676252365112e-02
4.667101640223582315e+00,1.704526053318551604e+01,3.652215410583803834e+00,3.732414960861206055e+00,-8.019948005676269531e-02,2.195913158357143402e-02
3.614648701117639362e+00,1.770050308538731443e+01,4.896880595869349762e+00,4.809951305389404297e+00,8.692932128906250000e-02,1.775197871029376984e-02
3.705639206006041686e+00,6.214945631872620169e+00,1.677158861499396414e+00,1.605885505676269531e+00,7.127332687377929688e-02,4.249646887183189392e-02
3.648403322489102152e-01,6.854990115985073018e+00,1.878901401533724780e+01,2.306963920593261719e+01,-4.280624389648437500e+00,2.278259098529815674e-01
9.212727477060165260e-01,2.187427861606117130e+00,2.374354247483002389e+00,2.734774827957153320e+00,-3.604204654693603516e-01,1.517972499132156372e-01
4.777629489802484031e+00,1.111819434247815508e+01,2.327136159513659486e+00,2.493592977523803711e+00,-1.664566993713378906e-01,7.152855396270751953e-02
2.357265573625121124e+00,6.962458909223316006e+00,2.953616676510529171e+00,2.954261064529418945e+00,-6.444454193115234375e-04,2.181885793106630445e-04
4.727554475344536655e+00,1.459386808005400304e+01,3.086980415807990319e+00,3.367677450180053711e+00,-2.806971073150634766e-01,9.092934429645538330e-02
3.042952748337969915e+00,1.456057285807082913e+01,4.785014445598495314e+00,4.782045364379882812e+00,2.969264984130859375e-03,6.205341778695583344e-04
3.882903688145334709e+00,1.729333236683484643e+01,4.453711386051656618e+00,4.330815315246582031e+00,1.228961944580078125e-01,2.759410813450813293e-02
3.033616535801766823e+00,1.669336406145299634e+01,5.502793073693816872e+00,5.578936576843261719e+00,-7.614326477050781250e-02,1.383720245212316513e-02
2.926330975593403938e+00,4.172097469415219528e+00,1.425709362410449099e+00,1.533855795860290527e+00,-1.081464290618896484e-01,7.585447281599044800e-02
9.991424540668125687e-01,1.210135161652900493e+01,1.211173798818460412e+01,1.288431930541992188e+01,-7.725811004638671875e-01,6.378779560327529907e-02
3.623482305686568594e+00,4.579401288705714279e+00,1.263812239822162287e+00,1.181549072265625000e+00,8.226311206817626953e-02,6.509124487638473511e-02
6.618994049474045127e-01,7.409889440002124239e+00,1.119488759865394378e+01,1.272877311706542969e+01,-1.533885955810546875e+00,1.370166540145874023e-01
2.239866032675647212e+00,1.689773285324463359e+01,7.544081925765593333e+00,8.101912498474121094e+00,-5.578308105468750000e-01,7.394284009933471680e-02
4.057190245672311235e+00,4.759384469602911949e+00,1.173074019558144165e+00,1.006349921226501465e+00,1.667240858078002930e-01,1.421258002519607544e-01
4.301883457498092866e+00,6.241065164391859099e+00,1.450775044478206821e+00,1.241413593292236328e+00,2.093614339828491211e-01,1.443100571632385254e-01
4.069584720183058835e+00,1.128572473284638455e+01,2.773188300239816773e+00,2.671795606613159180e+00,1.013927459716796875e-01,3.656179457902908325e-02
4.150912138562105724e+00,1.802705435342110718e+01,4.342913979303294703e+00,4.117150306701660156e+00,2.257637977600097656e-01,5.198440328240394592e-02
3.145360704174325894e-01,7.137432155217685370e+00,2.269193528661222459e+01,2.618515968322753906e+01,-3.493225097656250000e+00,1.539412587881088257e-01
1.908429662699189788e-01,6.754136652523583528e+00,3.539106934111924829e+01,2.943052482604980469e+01,5.960542678833007812e+00,1.684194058179855347e-01
1.570619045335158059e+00,1.036294400954903594e+01,6.597999712487671253e+00,6.615818977355957031e+00,-1.781940460205078125e-02,2.700728364288806915e-03
6.219412249933621295e-01,4.989376544813381997e+00,8.022263751476888416e+00,7.872991561889648438e+00,1.492719650268554688e-01,1.860721223056316376e-02
3.444577643295037461e+00,5.505002234339315237e+00,1.598164653090328624e+00,1.569107413291931152e+00,2.905726432800292969e-02,1.818164624273777008e-02
4.307717598402081904e+00,1.502752995691821969e+00,3.488513258736500866e-01,3.787171542644500732e-01,-2.986583113670349121e-02,8.561191707849502563e-02
2.219384361717829712e+00,1.813932077644372143e+01,8.173131742896337926e+00,8.747943878173828125e+00,-5.748119354248046875e-01,7.032945752143859863e-02
3.330841784691692453e+00,1.871815126108147265e+00,5.619645864630600229e-01,6.466903686523437500e-01,-8.472579717636108398e-02,1.507671475410461426e-01
4.105030467644759540e+00,7.244019264444532702e+00,1.764668818304959252e+00,1.626385450363159180e+00,1.382833719253540039e-01,7.836222648620605469e-02
8.379800219019534202e-01,3.123465363247953874e+00,3.727374497734039061e+00,3.761899948120117188e+00,-3.452539443969726562e-02,9.262657724320888519e-03
9.284879154281014957e-01,2.106528784389859688e+00,2.268773507319795435e+00,2.636681318283081055e+00,-3.679077625274658203e-01,1.621615141630172729e-01
9.380567915457780348e-01,9.220876597751477277e+00,9.829763699654948894e+00,1.022514915466308594e+01,-3.953857421875000000e-01,4.022332280874252319e-02
1.531852130406033741e+00,5.778706734684314839e+00,3.772365896147304110e+00,3.669327020645141602e+00,1.030387878417968750e-01,2.731410227715969086e-02
7.295552973926657803e-01,2.668008566074271837e+00,3.657034052948942904e+00,3.781653165817260742e+00,-1.246190071105957031e-01,3.407652303576469421e-02
3.046105890758324275e+00,1.823084422266633098e+01,5.984967324339399930e+00,6.071767807006835938e+00,-8.680057525634765625e-02,1.450309995561838150e-02
4.489038846175771980e+00,2.078176423579667809e+00,4.629446290824758004e-01,3.959223330020904541e-01,6.702229380607604980e-02,1.447738856077194214e-01
3.014759094476552548e+00,2.947072485996350188e+00,9.775482529916855734e-01,1.084588408470153809e+00,-1.070401668548583984e-01,1.094986051321029663e-01
8.382079395124164556e-01,8.003881307075609186e+00,9.548801591800057054e+00,9.501269340515136719e+00,4.753208160400390625e-02,4.977806005626916885e-03
9.756058365791820952e-01,5.431937397688271218e+00,5.567758201134339835e+00,5.350589275360107422e+00,2.171688079833984375e-01,3.900471329689025879e-02
2.614321857555788498e+00,3.077862984637973476e+00,1.177308362297656785e+00,1.373892307281494141e+00,-1.965839862823486328e-01,1.669774949550628662e-01
1.578650443671087755e+00,1.367853810838040829e+01,8.664703553100405742e+00,9.013917922973632812e+00,-3.492145538330078125e-01,4.030311852693557739e-02
4.057678147751990316e+00,1.923936316997173535e+01,4.741470976605330456e+00,4.489551544189453125e+00,2.519192695617675781e-01,5.313104018568992615e-02
3.171570513877009834e+00,1.283555695711576661e+01,4.047066556128764425e+00,4.059704303741455078e+00,-1.263761520385742188e-02,3.122660564258694649e-03
1.452065166402251029e-01,9.029339937703159791e+00,6.218274597189704878e+01,4.094557571411132812e+01,2.123717117309570312e+01,3.415283560752868652e-01
4.519181847128024287e+00,8.478940757978328691e+00,1.876211457028833962e+00,1.676683306694030762e+00,1.995280981063842773e-01,1.063462793827056885e-01
1.456048402343121273e+00,8.836670059025962587e+00,6.068939772060941706e+00,5.876238822937011719e+00,1.927008628845214844e-01,3.175198286771774292e-02
3.945205686167814640e+00,1.653205026427816904e+01,4.190415298812117939e+00,4.071630001068115234e+00,1.187853813171386719e-01,2.834692224860191345e-02
8.763142965925767580e-01,6.867468724949624459e+00,7.836764448158381136e+00,7.643211841583251953e+00,1.935524940490722656e-01,2.469801157712936401e-02
3.330049863824895429e-01,8.453247007869904905e+00,2.538474603548580788e+01,3.100100898742675781e+01,-5.616262435913085938e+00,2.212455570697784424e-01
1.472369883742212782e+00,1.622227488488747937e+01,1.101779862792122167e+01,1.139957427978515625e+01,-3.817758560180664062e-01,3.465082868933677673e-02
1.679550879616606096e+00,1.787246353778452601e+01,1.064121590759090630e+01,1.102751159667968750e+01,-3.862953186035156250e-01,3.630180284380912781e-02
3.930023042285485380e-01,8.185644127371602963e+00,2.082848889000732839e+01,2.742763710021972656e+01,-6.599147796630859375e+00,3.168327510356903076e-01
8.998434432212881751e-01,8.700761539944746659e+00,9.669194797705566558e+00,9.904793739318847656e+00,-2.355985641479492188e-01,2.436589263379573822e-02
9.527391207981682486e-01,1.062249236018922893e+01,1.114942393809767296e+01,1.183163833618164062e+01,-6.822147369384765625e-01,6.118834018707275391e-02
5.591597450854831619e-01,1.090727590778610256e+00,1.950654710688914273e+00,1.958931684494018555e+00,-8.276939392089843750e-03,4.243159666657447815e-03
7.218226465841018902e-01,6.641333194793586969e+00,9.200782527706110159e+00,8.976320266723632812e+00,2.244625091552734375e-01,2.439602278172969818e-02
1.155779942774383118e-01,9.957425762171814299e+00,8.615330127869835053e+01,4.511775970458984375e+01,4.103554534912109375e+01,4.763084352016448975e-01
3.566201163742386715e+00,1.027422559572384841e+01,2.881000012052610249e+00,2.884384870529174805e+00,-3.384828567504882812e-03,1.174879726022481918e-03
3.228461498338585089e-01,8.059982631601670278e+00,2.496539802549746767e+01,2.989171409606933594e+01,-4.926315307617187500e+00,1.973257213830947876e-01
6.275021061040179093e-01,9.669098000779346336e+00,1.540886939935871780e+01,2.204864692687988281e+01,-6.639777183532714844e+00,4.309061765670776367e-01
3.878042107661265447e+00,6.152911982770559618e+00,1.586602675255942785e+00,1.472160339355468750e+00,1.144423484802246094e-01,7.213044166564941406e-02
3.863491448858050958e+00,9.738377012636469487e+00,2.520615650777455308e+00,2.459585905075073242e+00,6.102967262268066406e-02,2.421220950782299042e-02
3.116094715364608803e+00,5.652427824594481010e+00,1.813946089868163858e+00,1.849786996841430664e+00,-3.584086894989013672e-02,1.975850760936737061e-02
2.127989629982619757e+00,3.472877557399047355e+00,1.631999286306396124e+00,1.858355998992919922e+00,-2.263567447662353516e-01,1.386990547180175781e-01
4.215706345322235649e+00,5.117260714973161484e+00,1.213856064868297668e+00,1.015474557876586914e+00,1.983815431594848633e-01,1.634308546781539917e-01
4.887804255909085072e+00,6.207387203353037286e+00,1.269974589479242910e+00,1.034036636352539062e+00,2.359379529953002930e-01,1.857816278934478760e-01
4.603750270700612823e+00,1.863299618579772599e+01,4.047351635118579871e+00,3.960868120193481445e+00,8.648371696472167969e-02,2.136797644197940826e-02
1.052508921151337873e+00,1.259583357132763126e+01,1.196743639716522978e+01,1.271555709838867188e+01,-7.481203079223632812e-01,6.251299381256103516e-02
3.422074837587003149e+00,9.033876685167349763e+00,2.639882852923630896e+00,2.639122962951660156e+00,7.598400115966796875e-04,2.878309751395136118e-04
2.814699772197106764e-01,7.425488988286796044e+00,2.638110487531885084e+01,2.883302307128906250e+01,-2.451917648315429688e+00,9.294218569993972778e-02
3.917768171203356076e+00,1.460470951393740613e+01,3.727813611148798056e+00,3.659656286239624023e+00,6.815743446350097656e-02,1.828348636627197266e-02
3.257515163438509109e+00,6.538116219250095895e+00,2.007086963901868248e+00,1.996639728546142578e+00,1.044726371765136719e-02,5.205187480896711349e-03
2.143184748178070809e+00,1.238183864027521253e+01,5.777308116251322900e+00,6.043762207031250000e+00,-2.664542198181152344e-01,4.612082615494728088e-02
2.537851799747307124e-01,2.711619341435122621e+00,1.068470326638110457e+01,1.044166374206542969e+01,2.430391311645507812e-01,2.274645678699016571e-02
9.665899599917943119e-01,1.583409945391070828e+00,1.638140277604903661e+00,1.987651824951171875e+00,-3.495115041732788086e-01,2.133587151765823364e-01
3.399314171283661423e+00,3.570271987914560352e+00,1.050291855361618953e+00,1.043746709823608398e+00,6.545186042785644531e-03,6.231778301298618317e-03
5.491562324630125946e-01,7.619775422772182338e+00,1.387542373615034919e+01,1.842926216125488281e+01,-4.553838729858398438e+00,3.281945884227752686e-01
1.265645551154827464e+00,1.188022432225687730e+01,9.386691488321408983e+00,9.968073844909667969e+00,-5.813827514648437500e-01,6.193692237138748169e-02
7.736568808420845045e-01,2.515014407414227104e+00,3.250813725946271049e+00,3.470328807830810547e+00,-2.195150852203369141e-01,6.752619892358779907e-02
3.731258067352282382e+00,1.254135906810399526e+01,3.361160992277171466e+00,3.362633943557739258e+00,-1.472949981689453125e-03,4.382265615276992321e-04
7.947593352154747048e-01,7.074122620405949746e+00,8.900961972957531998e+00,8.682190895080566406e+00,2.187709808349609375e-01,2.457835339009761810e-02
1.837334613954741069e+00,4.582885209109857527e+00,2.494311691676835974e+00,2.626034259796142578e+00,-1.317224502563476562e-01,5.280913412570953369e-02
3.606724772903257659e+00,1.049160059608622930e+01,2.908899696175303973e+00,2.911381483078002930e+00,-2.481698989868164062e-03,8.531400817446410656e-04
3.196863240145209950e+00,1.780403052277792142e+01,5.569218695126044061e+00,5.587200164794921875e+00,-1.798152923583984375e-02,3.228734713047742844e-03
3.409121722436180058e+00,9.053476477990473725e+00,2.655662430123146400e+00,2.656127452850341797e+00,-4.649162292480468750e-04,1.750660012476146221e-04
1.247573831794848709e-01,6.619919869201922324e+00,5.306234950181693222e+01,3.141914176940917969e+01,2.164320945739746094e+01,4.078826010227203369e-01
2.987100312870469843e+00,9.617629388297046944e+00,3.219720926966438412e+00,3.231162309646606445e+00,-1.144146919250488281e-02,3.553559305146336555e-03
9.100290240152565380e-01,7.086411257574393829e+00,7.787016755034385618e+00,7.606247425079345703e+00,1.807694435119628906e-01,2.321420982480049133e-02
5.450107126450589590e+00,2.287924281230487189e+00,4.197943688348214075e-01,3.560888171195983887e-01,6.370556354522705078e-02,1.517542004585266113e-01
1.913733431255314754e-01,5.526281119687115329e+00,2.887696389388017693e+01,2.474697875976562500e+01,4.129985809326171875e+00,1.430200785398483276e-01
4.895181664424910206e-01,2.957755770266247808e+00,6.042177743394794298e+00,6.358284473419189453e+00,-3.161067962646484375e-01,5.231669917702674866e-02
1.374394172656120183e+00,1.542632287351659670e+01,1.122408926087343950e+01,1.171786689758300781e+01,-4.937772750854492188e-01,4.399263486266136169e-02
1.479506399071829348e-01,8.134923731318531637e+00,5.498403884175146317e+01,3.744385528564453125e+01,1.754018402099609375e+01,3.190050125122070312e-01
4.263441155038788288e+00,4.076126465174655600e+00,9.560649055416763353e-01,7.663992047309875488e-01,1.896656751632690430e-01,1.983815878629684448e-01
6.967766898393836783e-01,8.372517657136523184e+00,1.201607025497150438e+01,1.484281730651855469e+01,-2.826746940612792969e+00,2.352472096681594849e-01
4.119838169954919138e+00,7.357768330957627612e+00,1.785936249781902907e+00,1.645618438720703125e+00,1.403177976608276367e-01,7.856819778680801392e-02
5.938521728491314988e+00,1.295290288768985665e+00,2.181166202616648120e-01,3.410078585147857666e-01,-1.228912323713302612e-01,5.634198188781738281e-01
4.436047755226102396e+00,1.465737032255303696e+01,3.304150706061540266e+00,3.131282091140747070e+00,1.728687286376953125e-01,5.231865495443344116e-02
1.919851803927331346e+00,1.202883127055960877e+01,6.265499892206738863e+00,6.539734363555908203e+00,-2.742342948913574219e-01,4.376893863081932068e-02
5.429627862981488695e-01,9.392088060883381218e+00,1.729784857801663378e+01,2.504006958007812500e+01,-7.742221832275390625e+00,4.475829601287841797e-01
4.842984319121767633e+00,1.556436532434946063e+00,3.213796349266709873e-01,3.596434593200683594e-01,-3.826382756233215332e-02,1.190611496567726135e-01
6.700364580188364894e-01,1.593393142325164602e+00,2.378069317357011325e+00,2.652255535125732422e+00,-2.741861343383789062e-01,1.152977868914604187e-01
4.490766051662032687e+00,8.268819744286432183e+00,1.841293812494672721e+00,1.643456697463989258e+00,1.978371143341064453e-01,1.074446216225624084e-01
1.634648419746043357e+00,2.140449462389472757e+00,1.309424972693522760e+00,1.579407930374145508e+00,-2.699829339981079102e-01,2.061843425035476685e-01
1.484545130544655978e+00,1.385451642707268860e+01,9.332499323876859876e+00,9.725010871887207031e+00,-3.925113677978515625e-01,4.205854609608650208e-02
8.812900973299052643e-01,1.161227295450007446e+01,1.317644778907925662e+01,1.479549121856689453e+01,-1.619043350219726562e+00,1.228740364313125610e-01
9.200507128378452304e-01,5.086176421674176495e+00,5.528147906093293429e+00,5.297780036926269531e+00,2.303676605224609375e-01,4.167176410555839539e-02
4.667098081918299002e+00,2.594852848287604985e+00,5.559884970793356196e-01,4.141507744789123535e-01,1.418377161026000977e-01,2.551091015338897705e-01
7.736717934914669748e-01,1.983873033409586650e+00,2.564230788945606410e+00,2.894617795944213867e+00,-3.303871154785156250e-01,1.288445442914962769e-01
4.133366969708073491e+00,1.764348450202716734e+01,4.268550223420707113e+00,4.063427925109863281e+00,2.051224708557128906e-01,4.805436357855796814e-02
2.024108267059577138e+00,1.924432236353242942e+01,9.507555834198862854e+00,1.001729965209960938e+01,-5.097436904907226562e-01,5.361458659172058105e-02
3.961600393681365961e+00,5.318452605390823429e+00,1.342501029097633580e+00,1.194115161895751953e+00,1.483858823776245117e-01,1.105294376611709595e-01
1.915501770289563366e+00,4.569456420501099458e+00,2.385514068102553509e+00,2.546406507492065430e+00,-1.608924865722656250e-01,6.744562834501266479e-02
2.892795820686044017e+00,1.398924166539914715e+01,4.835889752523740981e+00,4.859533786773681641e+00,-2.364397048950195312e-02,4.889269825071096420e-03
1.526960315580646599e-01,1.455012926346097135e+00,9.528819521369221945e+00,5.653902053833007812e+00,3.874917030334472656e+00,4.066523909568786621e-01
6.503415774482557143e-01,4.252190729887312060e+00,6.538395940440447696e+00,6.187384128570556641e+00,3.510117530822753906e-01,5.368468910455703735e-02
1.653230046141861420e-01,8.492968724841098549e+00,5.137197176316215774e+01,3.815974426269531250e+01,1.321222686767578125e+01,2.571874558925628662e-01
6.752188472364114569e-01,1.535561751978655920e+01,2.274168972420606138e+01,3.042662048339843750e+01,-7.684930801391601562e+00,3.379226028919219971e-01
3.806414895868563519e+00,1.376835395959041008e+01,3.617144829517774163e+00,3.585343599319458008e+00,3.180122375488281250e-02,8.791802451014518738e-03
4.748621605251261979e-01,9.139984538150132565e+00,1.924765815840681782e+01,2.726685142517089844e+01,-8.019193649291992188e+00,4.166321754455566406e-01
1.840334650795837135e+00,6.839971092170481271e+00,3.716699617220484253e+00,3.490764379501342773e+00,2.259352207183837891e-01,6.078920513391494751e-02
4.131241180003502933e+00,1.927316650119146857e+01,4.665224241683010753e+00,4.390491962432861328e+00,2.747321128845214844e-01,5.888937041163444519e-02
1.659190910408266717e+00,1.222883765022213609e+01,7.370362008078420679e+00,7.644567012786865234e+00,-2.742052078247070312e-01,3.720376640558242798e-02
8.916811971771285705e-01,6.319258063731471253e+00,7.086902901773510344e+00,6.896361351013183594e+00,1.905417442321777344e-01,2.688646130263805389e-02
2.258389196268664190e+00,1.640622190737864372e+01,7.264568009130218940e+00,7.805286884307861328e+00,-5.407190322875976562e-01,7.443237304687500000e-02
7.254697800785450124e-01,1.526695782310686411e+01,2.104423677228008316e+01,2.793232345581054688e+01,-6.888086318969726562e+00,3.273146152496337891e-01
2.452572716495613925e+00,1.307363217214513718e+01,5.330578817995474061e+00,5.469522953033447266e+00,-1.389441490173339844e-01,2.606548927724361420e-02
9.731550715818568786e-01,8.647015817016182382e+00,8.885547709226361945e+00,9.055488586425781250e+00,-1.699409484863281250e-01,1.912554539740085602e-02
4.452294374300086233e+00,1.700359045484688636e+01,3.819062493485710696e+00,3.594724655151367188e+00,2.243378162384033203e-01,5.874159559607505798e-02
3.815549895989358564e-01,1.412772793778098723e+00,3.702671521248110498e+00,3.499996900558471680e+00,2.026746273040771484e-01,5.473740398883819580e-02
3.451259038247167066e+00,4.471653902623408783e+00,1.295658730065791131e+00,1.266213774681091309e+00,2.944493293762207031e-02,2.272584103047847748e-02
3.782717804576931186e+00,1.519558348481859689e+01,4.017107347112324867e+00,3.972166538238525391e+00,4.494094848632812500e-02,1.118739042431116104e-02
5.636468657915214564e+00,2.010703841341628717e+00,3.567311313827720154e-01,3.504706919193267822e-01,6.260424852371215820e-03,1.754942163825035095e-02
7.559400034976475613e-01,8.652502429569706166e+00,1.144601739494612147e+01,1.311849784851074219e+01,-1.672480583190917969e+00,1.461189985275268555e-01
2.495148262125405636e-01,4.655719445958424352e+00,1.865908938810958517e+01,1.900132179260253906e+01,-3.422317504882812500e-01,1.834128797054290771e-02
9.213735121536699157e-01,1.250638404539649073e+01,1.357363097639237814e+01,1.477116394042968750e+01,-1.197532653808593750e+00,8.822492510080337524e-02
9.642434420989558497e-01,1.198230291733207231e+01,1.242663667097295388e+01,1.323331069946289062e+01,-8.066740036010742188e-01,6.491491198539733887e-02
1.250862454407509983e+00,1.226826113611427971e+01,9.807841855742106318e+00,1.044384956359863281e+01,-6.360073089599609375e-01,6.484681367874145508e-02
1.527630175975649429e+00,1.659889639178176424e+01,1.086578194960083898e+01,1.119347190856933594e+01,-3.276901245117187500e-01,3.015798889100551605e-02
4.699256384652455765e+00,1.941274721063504316e+01,4.131025341378721016e+00,4.354829788208007812e+00,-2.238044738769531250e-01,5.417649447917938232e-02
3.832827241147206188e+00,1.036199488439212146e+01,2.703486025446496743e+00,2.659229516983032227e+00,4.425644874572753906e-02,1.637014187872409821e-02
3.853876096988710032e+00,6.052742907068811462e+00,1.570559809070723123e+00,1.460299253463745117e+00,1.102606058120727539e-01,7.020465284585952759e-02
1.660255210724201014e+00,1.662419822152081750e+01,1.001303782342557014e+01,1.044364738464355469e+01,-4.306097030639648438e-01,4.300490021705627441e-02
1.863505016390360591e+00,2.143142912730091165e+00,1.150060179006866079e+00,1.373872995376586914e+00,-2.238128185272216797e-01,1.946096569299697876e-01
