# Wo,Ar,sample_sigma,prediction,abs_error,rel_error
2.606277485548358808e+00,8.744769453972200068e+00,3.355271839802700384e+00,3.146570920944213867e+00,2.087008953094482422e-01,6.220088899135589600e-02
1.751345322423603967e+00,1.289323591826008197e+01,7.361903876511197709e+00,3.185662984848022461e+00,4.176240921020507812e+00,5.672773122787475586e-01
2.143332479753713438e-01,5.412562773274060213e+00,2.525302455126331580e+01,3.013003587722778320e+00,2.224002075195312500e+01,8.806874155998229980e-01
3.807517752708978964e+00,4.895156792134908841e+00,1.285655671244630316e+00,3.060786008834838867e+00,-1.775130391120910645e+00,1.380720019340515137e+00
5.050540254560967668e+00,3.535203586908673756e+00,6.999654311667260487e-01,4.628803730010986328e+00,-3.928838253021240234e+00,5.612903594970703125e+00
2.439719628865376411e+00,4.241882859664967143e+00,1.738676366528932427e+00,2.460535764694213867e+00,-7.218594551086425781e-01,4.151776134967803955e-01
2.526479321088829888e+00,6.296896388341355788e+00,2.492360153427893632e+00,2.685992479324340820e+00,-1.936323642730712891e-01,7.769036293029785156e-02
4.946579418128616012e-01,9.318583404159131334e+00,1.883843888163940150e+01,3.375973701477050781e+00,1.546246433258056641e+01,8.207933306694030762e-01
2.725707299156179708e+00,1.503010995956189078e+01,5.514205418980566265e+00,2.679395675659179688e+00,2.834809780120849609e+00,5.140921473503112793e-01
4.034339857928322282e+00,7.582940533760918811e+00,1.879598844122875700e+00,3.450932264328002930e+00,-1.571333408355712891e+00,8.359940052032470703e-01
8.603701071186369287e-01,4.978696596397759855e+00,5.786691744871657050e+00,2.584317922592163086e+00,3.202373743057250977e+00,5.534031987190246582e-01
3.178887720669429040e+00,9.847585758937102085e+00,3.097808612398345041e+00,2.176176548004150391e+00,9.216320514678955078e-01,2.975109815597534180e-01
1.453059880650587221e+00,5.345064096384195551e+00,3.678488524499774037e+00,2.552971839904785156e+00,1.125516653060913086e+00,3.059725761413574219e-01
3.188306614658955040e-01,3.929029534231413656e+00,1.232324869937796663e+01,2.496667146682739258e+00,9.826581954956054688e+00,7.974019050598144531e-01
1.836900341836101569e-01,9.806295707482620472e+00,5.338501759807278546e+01,2.098025560379028320e+00,5.128699111938476562e+01,9.607000946998596191e-01
2.720888526662634366e+00,1.961349135708491431e+01,7.208487655737324751e+00,2.742281913757324219e+00,4.466205596923828125e+00,6.195759773254394531e-01
1.195887660860393664e+00,7.760734208796115752e+00,6.489517755549528033e+00,3.275339365005493164e+00,3.214178323745727539e+00,4.952877163887023926e-01
2.737358343793239168e-01,7.491237988257692493e+00,2.736666905611217970e+01,2.753218889236450195e+00,2.461344909667968750e+01,8.993951678276062012e-01
5.368120187080950068e+00,1.928621138810728164e+00,3.592730921807963940e-01,1.971681118011474609e+00,-1.612408041954040527e+00,4.487973213195800781e+00
3.586517920220235300e+00,1.292405437613056840e+01,3.603510330526089600e+00,2.316719770431518555e+00,1.286790609359741211e+00,3.570936322212219238e-01
1.887346834398979656e+00,3.698517720206639048e+00,1.959638606321356225e+00,2.695164680480957031e+00,-7.355260848999023438e-01,3.753376305103302002e-01
2.582869741151778253e+00,1.471340263443094720e+01,5.696532968739570713e+00,1.900423049926757812e+00,3.796110153198242188e+00,6.663895249366760254e-01
3.959563765042445560e+00,9.827927649519082820e+00,2.482073337544478342e+00,2.620045900344848633e+00,-1.379725933074951172e-01,5.558763816952705383e-02
2.636623254725672383e-01,6.012255413917810820e+00,2.280286120947286221e+01,3.136795759201049805e+00,1.966606521606445312e+01,8.624384999275207520e-01
1.891857541802126175e+00,1.030551223654549098e+01,5.447298228770847572e+00,2.065779447555541992e+00,3.381518602371215820e+00,6.207699179649353027e-01
9.902304187303059280e-01,2.271978909557252901e+00,2.294394179963115565e+00,1.745191335678100586e+00,5.492029190063476562e-01,2.393672764301300049e-01
4.703613742345110538e+00,6.631610533077812342e+00,1.409896921036600359e+00,2.986217021942138672e+00,-1.576320052146911621e+00,1.118039131164550781e+00
3.196727317997101636e+00,1.339897041868319327e+01,4.191464922031032714e+00,2.321555376052856445e+00,1.869909524917602539e+00,4.461231529712677002e-01
8.989938588307183620e-01,8.432476913762101844e+00,9.379904913621826879e+00,3.195619344711303711e+00,6.184285163879394531e+00,6.593121290206909180e-01
6.374829742506562980e+00,1.215481670635462974e+00,1.906688836771253948e-01,7.107171416282653809e-01,-5.200482606887817383e-01,2.727494239807128906e+00
4.612050906837461994e+00,1.349685616166403790e+01,2.926432607596473723e+00,2.559995889663696289e+00,3.664367198944091797e-01,1.252161860466003418e-01
1.396712156209269029e+00,1.404768035113525215e+01,1.005767744533791408e+01,3.189691781997680664e+00,6.867985725402832031e+00,6.828600168228149414e-01
4.803810878984162258e+00,7.832520041472476713e+00,1.630480516154037440e+00,2.451462507247924805e+00,-8.209819793701171875e-01,5.035215020179748535e-01
4.511583443175458896e+00,7.848528974199947328e+00,1.739639546304344808e+00,1.935102462768554688e+00,-1.954629421234130859e-01,1.123583018779754639e-01
1.199354391471451731e+00,3.899708438502675900e+00,3.251506365619123429e+00,2.250587224960327148e+00,1.000919103622436523e+00,3.078324198722839355e-01
7.814802061996490856e-01,1.532085279129141142e+01,1.960491471152797160e+01,3.449726343154907227e+00,1.615518951416015625e+01,8.240376710891723633e-01
3.122014925666307228e+00,1.886639643399723454e+01,6.043019294653348084e+00,2.789422750473022461e+00,3.253596544265747070e+00,5.384057760238647461e-01
2.751561846256394439e+00,8.592760259548295920e+00,3.122866480809463496e+00,2.990341424942016602e+00,1.325249671936035156e-01,4.243696480989456177e-02
3.629917479324308527e+00,1.168801591440821319e+01,3.219912293043058149e+00,3.331967115402221680e+00,-1.120548248291015625e-01,3.480058163404464722e-02
2.564677336285009268e+00,1.496035054943193332e+00,5.833229130921525618e-01,1.068266987800598145e+00,-4.849440455436706543e-01,8.313474655151367188e-01
1.878104485201430141e+00,9.113911196445336316e+00,4.852717869670521544e+00,3.036626815795898438e+00,1.816091060638427734e+00,3.742420375347137451e-01
5.294719103610766808e+00,3.090921445140663693e+00,5.837743957054852828e-01,4.343539237976074219e+00,-3.759764909744262695e+00,6.440441608428955078e+00
3.023737006972623043e+00,1.135026828934746135e+01,3.753722054257421448e+00,3.061730623245239258e+00,6.919913291931152344e-01,1.843480467796325684e-01
2.818675868935884288e-01,9.623975847929916227e+00,3.414360605983117125e+01,2.609190702438354492e+00,3.153441429138183594e+01,9.235818982124328613e-01
4.418042985080175455e+00,1.468947932450979099e+00,3.324883749233873420e-01,1.120792388916015625e+00,-7.883039712905883789e-01,2.370921850204467773e+00
1.862449439070837487e+00,1.113010157156762858e+01,5.976055692078469761e+00,2.676535367965698242e+00,3.299520254135131836e+00,5.521234273910522461e-01
2.687147257795178268e-01,6.057397939245137586e+00,2.254211384088890924e+01,3.290421009063720703e+00,1.925169372558593750e+01,8.540322780609130859e-01
3.747414295354082991e+00,1.836856819469640456e+01,4.901664653803858407e+00,2.005109786987304688e+00,2.896554946899414062e+00,5.909329056739807129e-01
8.671763881436418409e-01,6.649731574003816981e+00,7.668257190718546390e+00,4.113865852355957031e+00,3.554391384124755859e+00,4.635201096534729004e-01
2.164306509397456946e+00,1.109140400949111971e+01,5.124691886907906557e+00,3.529502630233764648e+00,1.595189332962036133e+00,3.112751543521881104e-01
3.573555518659337071e+00,1.830017986557549747e+01,5.121000574923495030e+00,2.429237127304077148e+00,2.691763639450073242e+00,5.256323218345642090e-01
4.948699236907584398e-01,8.249610684767159086e+00,1.667026078942371825e+01,2.765884160995483398e+00,1.390437698364257812e+01,8.340827226638793945e-01
1.433095951146693858e+00,1.271200530128846040e+01,8.870309968510433407e+00,3.185588836669921875e+00,5.684720993041992188e+00,6.408706307411193848e-01
5.597584796452449218e+00,3.162526413048517782e+00,5.649805278613760917e-01,2.565379381179809570e+00,-2.000398874282836914e+00,3.540651082992553711e+00
2.482624249284642204e+00,1.898951667607029492e+01,7.648969303970201139e+00,3.179962396621704102e+00,4.469006538391113281e+00,5.842626094818115234e-01
2.486691928326013823e+00,1.712131682205755112e+01,6.885178106313812663e+00,3.741420984268188477e+00,3.143757104873657227e+00,4.565978050231933594e-01
8.109667269500777653e-01,7.051960662580850858e+00,8.695745988373900559e+00,2.238798379898071289e+00,6.456948280334472656e+00,7.425410151481628418e-01
3.005378531296985400e+00,2.079450438499015785e+00,6.919096602455661049e-01,2.568320989608764648e+00,-1.876411318778991699e+00,2.711930990219116211e+00
6.138919679161650711e-01,4.225574254503281502e+00,6.883253854659224125e+00,2.449020624160766602e+00,4.434233665466308594e+00,6.442059874534606934e-01
4.077514118048111591e+00,1.634019759716337106e+01,4.007392034484322352e+00,1.534159421920776367e+00,2.473232507705688477e+00,6.171675920486450195e-01
8.773397785502791146e-01,2.483312007616251371e+00,2.830502011113287697e+00,9.235589504241943359e-01,1.906943082809448242e+00,6.737119555473327637e-01
4.470839741585327154e+00,1.973586382821861562e+01,4.414352776872386919e+00,2.892413377761840820e+00,1.521939516067504883e+00,3.447706997394561768e-01
1.454310701172526921e+00,3.305719440002358844e+00,2.273048969066340241e+00,2.480809450149536133e+00,-2.077605724334716797e-01,9.140171855688095093e-02
9.773525332024817214e-01,2.443379864588576922e+00,2.499998497555817156e+00,9.161387681961059570e-01,1.583859801292419434e+00,6.335442662239074707e-01
2.105334945095733157e-01,8.739050038079444249e+00,4.150907226632322988e+01,3.728872776031494141e+00,3.778019714355468750e+01,9.101672172546386719e-01
2.026270310640902572e+00,1.612866166379105692e+01,7.959777912695969349e+00,2.642391204833984375e+00,5.317386627197265625e+00,6.680320501327514648e-01
1.388640855461897639e+00,5.696797278167601952e+00,4.102426668321450975e+00,2.740946054458618164e+00,1.361480474472045898e+00,3.318719863891601562e-01
1.267468488423734829e+00,1.018988944218314874e+00,8.039560379805283929e-01,7.143118381500244141e-01,8.964419364929199219e-02,1.115038543939590454e-01
1.534629671724494493e-01,7.000417328438454767e+00,4.561632983788162221e+01,3.556906461715698242e+00,4.205942153930664062e+01,9.220255613327026367e-01
9.565921318329601020e-01,1.053018005253125944e+00,1.100801449448890024e+00,8.091936707496643066e-01,2.916077971458435059e-01,2.649049758911132812e-01
9.080791163562692558e-01,1.227387534733606955e+01,1.351630615247033695e+01,2.656082868576049805e+00,1.086022281646728516e+01,8.034904599189758301e-01
3.908184072348778848e+00,8.672420840268298292e+00,2.219041037915151726e+00,1.578482508659362793e+00,6.405586004257202148e-01,2.886645793914794922e-01
3.112208094421910598e+00,1.880041049776403383e+01,6.040859070915111317e+00,2.791257143020629883e+00,3.249602079391479492e+00,5.379370450973510742e-01
4.984011547974878109e-01,8.534314831912272581e+00,1.712338494757293716e+01,3.295584917068481445e+00,1.382779979705810547e+01,8.075389266014099121e-01
2.318634195534008957e-01,4.592371314979662777e+00,1.980636412516113154e+01,1.927868723869323730e+00,1.787849617004394531e+01,9.026642441749572754e-01
8.032366002483665168e-01,7.978432387496011025e+00,9.932854634648153436e+00,2.572361946105957031e+00,7.360492706298828125e+00,7.410249114036560059e-01
1.850654905969905339e+00,1.909803476209454232e+01,1.031960885872749678e+01,3.646270990371704102e+00,6.673337936401367188e+00,6.466658115386962891e-01
8.208287938520633098e-01,3.707677173552020200e+00,4.516992095455472978e+00,2.172151088714599609e+00,2.344841003417968750e+00,5.191155672073364258e-01
4.558296465596891167e+00,1.985133074741079895e+01,4.354988951955178322e+00,1.122532844543457031e+00,3.232456207275390625e+00,7.422420978546142578e-01
6.272389647447319527e-01,8.805966517620019474e+00,1.403925300017640332e+01,4.049269199371337891e+00,9.989984512329101562e+00,7.115752100944519043e-01
1.822714411456193506e+00,1.013703999120054000e+01,5.561507566674643854e+00,1.649858474731445312e+00,3.911649227142333984e+00,7.033433318138122559e-01
1.750314497200162078e+00,1.555911253707369823e+00,8.889323925478744837e-01,1.148128032684326172e+00,-2.591956257820129395e-01,2.915807962417602539e-01
3.448090152953413590e+00,1.692629545730561347e+01,4.908890054051409102e+00,2.836473941802978516e+00,2.072416305541992188e+00,4.221761226654052734e-01
2.704156074830466050e+00,1.661013619471912506e+01,6.142447305213504016e+00,2.997405290603637695e+00,3.145042181015014648e+00,5.120177865028381348e-01
1.716689549584013097e+00,9.829288573566106635e+00,5.725722846013673539e+00,2.892939329147338867e+00,2.832783460617065430e+00,4.947468638420104980e-01
2.126571361307355357e+00,5.460056362357539328e+00,2.567539684631534147e+00,3.106123447418212891e+00,-5.385837554931640625e-01,2.097664773464202881e-01
4.018211559665168409e+00,1.391483107616942227e+01,3.462941378161016104e+00,3.218538045883178711e+00,2.444033622741699219e-01,7.057680934667587280e-02
2.853619064414864237e+00,1.238932673273682994e+01,4.341618994361907902e+00,3.105511903762817383e+00,1.236107110977172852e+00,2.847110927104949951e-01
2.372926868707057491e+00,1.353042870377726992e+01,5.701999872903638966e+00,3.377691984176635742e+00,2.324307680130004883e+00,4.076302647590637207e-01
2.577314030167595638e-01,9.538679457021189023e+00,3.701015609805575224e+01,2.731365680694580078e+00,3.427878952026367188e+01,9.261995553970336914e-01
2.174532946739287542e+00,1.798741725142123382e+00,8.271853171226202228e-01,1.659445166587829590e+00,-8.322598338127136230e-01,1.006134629249572754e+00
4.260356250983019955e+00,6.040732795022185186e+00,1.417893819003602562e+00,2.210861682891845703e+00,-7.929679155349731445e-01,5.592576265335083008e-01
1.655967691890785076e-01,2.682021733819687892e+00,1.619609939827602574e+01,9.537377953529357910e-01,1.524236202239990234e+01,9.411131143569946289e-01
2.677693600491294124e+00,5.212196388599559249e+00,1.946524571610150911e+00,3.364481210708618164e+00,-1.417956590652465820e+00,7.284554839134216309e-01
4.666819800443178679e+00,4.800467322039107643e+00,1.028637814895539293e+00,7.953288555145263672e-01,2.333089113235473633e-01,2.268134802579879761e-01
2.872995446255790952e+00,1.300668516157168497e+01,4.527220945832875820e+00,3.269966363906860352e+00,1.257254362106323242e+00,2.777099907398223877e-01
2.828027290290950457e+00,1.985133074741079895e+01,7.019497589561265904e+00,2.924293994903564453e+00,4.095203399658203125e+00,5.834040641784667969e-01
4.337782470760647158e+00,1.792764759948820341e+01,4.132906092071629622e+00,2.866291522979736328e+00,1.266614437103271484e+00,3.064706623554229736e-01
2.052599095877349900e+00,5.281844670092787020e+00,2.573247099592602005e+00,2.936528444290161133e+00,-3.632812500000000000e-01,1.411761939525604248e-01
3.544547646202825142e+00,3.949210797850505994e+00,1.114164963216444537e+00,3.887163877487182617e+00,-2.772998809814453125e+00,2.488858461380004883e+00
3.923698947674580939e-01,5.678334170458186669e+00,1.447189054558711341e+01,3.718223333358764648e+00,1.075366687774658203e+01,7.430726885795593262e-01
9.767994681148419733e-01,1.184593012197148632e+01,1.212728969317862848e+01,2.840481519699096680e+00,9.286808013916015625e+00,7.657777070999145508e-01
9.380812461474247188e-01,1.484457195188715239e+01,1.582439901964978013e+01,2.006536960601806641e+00,1.381786155700683594e+01,8.731997609138488770e-01
3.956243551002177394e+00,5.291163075795008552e+00,1.337420967031889729e+00,1.081445455551147461e+00,2.559754848480224609e-01,1.913948506116867065e-01
4.278581825498145363e+00,1.111464876497929666e+01,2.597741312025800386e+00,1.361755013465881348e+00,1.235986351966857910e+00,4.757926762104034424e-01
3.432648990634278308e-01,4.960765816274961715e+00,1.445171303506427485e+01,2.347335338592529297e+00,1.210437774658203125e+01,8.375739455223083496e-01
1.565593784344654793e+00,1.132231897874717141e+01,7.231964697334695380e+00,2.561364889144897461e+00,4.670599937438964844e+00,6.458272933959960938e-01
4.064854287328729221e+00,1.741481518011686802e+01,4.284240946693622654e+00,2.396258115768432617e+00,1.887982606887817383e+00,4.406808018684387207e-01
3.643293804745849851e+00,1.647410290270228117e+01,4.521760743325910603e+00,2.909537792205810547e+00,1.612223148345947266e+00,3.565476238727569580e-01
2.730894155388627009e+00,1.784853718523573107e+01,6.535785046819492017e+00,3.551356077194213867e+00,2.984429121017456055e+00,4.566290080547332764e-01
5.728993978508680751e-01,5.142824123938148695e+00,8.976836322800396673e+00,2.565212488174438477e+00,6.411623954772949219e+00,7.142409682273864746e-01
2.099429672936195423e+00,8.154648112864798293e+00,3.884220661442765010e+00,3.143569707870483398e+00,7.406508922576904297e-01,1.906819790601730347e-01
4.037711668324960534e+00,1.186476308834810212e+01,2.938486960677453297e+00,1.933001995086669922e+00,1.005485057830810547e+00,3.421778082847595215e-01
4.589926771448791243e+00,8.886774345647886264e+00,1.936147304337670239e+00,3.078979969024658203e+00,-1.142832636833190918e+00,5.902612209320068359e-01
4.788670697108850405e+00,1.437831593285769571e+01,3.002569364717138534e+00,1.437824010848999023e+00,1.564745426177978516e+00,5.211354494094848633e-01
4.227542225465465542e+00,1.248195660699523657e+01,2.952532687150377200e+00,2.020611524581909180e+00,9.319212436676025391e-01,3.156345188617706299e-01
1.030547106678766589e+00,5.192860946727455129e+00,5.038936030263514887e+00,3.630491971969604492e+00,1.408444166183471680e+00,2.795121967792510986e-01
3.782227838196403624e+00,6.012846789009109294e+00,1.589763241729086563e+00,2.654446840286254883e+00,-1.064683556556701660e+00,6.697120070457458496e-01
1.263991084789258146e+00,1.102977106703430010e+01,8.726146251951821142e+00,2.766117334365844727e+00,5.960029602050781250e+00,6.830081939697265625e-01
1.159279718458442021e+00,7.778956735444813475e+00,6.710163743560459082e+00,2.618574857711791992e+00,4.091588973999023438e+00,6.097599267959594727e-01
5.242214383395504385e+00,1.679491932113240882e+00,3.203783380994416619e-01,1.309854507446289062e+00,-9.894762039184570312e-01,3.088461637496948242e+00
1.301413326954273808e+00,5.647329395322183032e+00,4.339381869201195840e+00,2.727745294570922852e+00,1.611636400222778320e+00,3.713977038860321045e-01
1.809989334881995093e-01,7.097879620307466553e+00,3.921503560003144173e+01,3.392487764358520508e+00,3.582254791259765625e+01,9.134901762008666992e-01
3.540495337880125604e+00,1.178920052646797600e+01,3.329816706813337746e+00,2.888073921203613281e+00,4.417428970336914062e-01,1.326628178358078003e-01
3.834968891777299493e+00,1.751040856163493942e+01,4.565984511420590586e+00,2.281341791152954102e+00,2.284642934799194336e+00,5.003615021705627441e-01
3.793921480482793651e-01,9.065932494275347864e+00,2.389594128638020010e+01,3.613504171371459961e+00,2.028243637084960938e+01,8.487816452980041504e-01
4.118038851703236247e+00,1.784433337344582071e+01,4.333211515492463306e+00,2.231258392333984375e+00,2.101953029632568359e+00,4.850797355175018311e-01
1.817409572086955194e+00,6.062958324802375287e+00,3.336044014470663566e+00,3.735776901245117188e+00,-3.997328281402587891e-01,1.198224052786827087e-01
2.985321051260152014e+00,1.028122789865244613e+01,3.443927042390490634e+00,2.995095252990722656e+00,4.488317966461181641e-01,1.303255856037139893e-01
5.726961330362101421e-01,4.899515579960112888e+00,8.555174895253445655e+00,2.380797147750854492e+00,6.174377441406250000e+00,7.217125892639160156e-01
4.254292055567736597e+00,1.572989653062637672e+01,3.697418119200377884e+00,1.642993688583374023e+00,2.054424524307250977e+00,5.556375980377197266e-01
2.128315542075508215e+00,1.510347298899510804e+00,7.096444437118744064e-01,1.856578588485717773e+00,-1.146934151649475098e+00,1.616209626197814941e+00
1.364049443497420189e+00,9.501992178362451469e+00,6.966017415028127324e+00,3.275354385375976562e+00,3.690662860870361328e+00,5.298095941543579102e-01
2.336955597922573347e+00,1.460470951393740613e+01,6.249459564794555000e+00,2.654072523117065430e+00,3.595387220382690430e+00,5.753116607666015625e-01
3.958206505050060997e+00,1.335224248255776480e+01,3.373306184384862849e+00,2.090835332870483398e+00,1.282470941543579102e+00,3.801821768283843994e-01
3.266255102250815723e-01,6.518372621262607858e+00,1.995671623067873313e+01,4.009314537048339844e+00,1.594740200042724609e+01,7.990995049476623535e-01
3.432433810888587677e-01,4.744022163813658821e+00,1.382116138340196265e+01,2.047398805618286133e+00,1.177376270294189453e+01,8.518649339675903320e-01
1.392495842981346099e+00,1.136733603361414069e+01,8.163281844545096533e+00,2.613636255264282227e+00,5.549645423889160156e+00,6.798301935195922852e-01
1.591968572005997951e+00,1.217123047467539854e+00,7.645396202350119852e-01,9.229477643966674805e-01,-1.584081649780273438e-01,2.071941941976547241e-01
1.802237459835335009e+00,4.235372116431156186e+00,2.350063302323173620e+00,3.212972879409790039e+00,-8.629095554351806641e-01,3.671856522560119629e-01
4.373768928390061816e+00,1.269125860318314913e+01,2.901675605403934100e+00,3.033601045608520508e+00,-1.319253444671630859e-01,4.546522721648216248e-02
3.884456219915661812e+00,4.140271409783297329e+00,1.065856113541984618e+00,2.201448440551757812e+00,-1.135592341423034668e+00,1.065427422523498535e+00
3.277777481512623492e+00,1.326359509527621228e+01,4.046520903290649507e+00,2.285209894180297852e+00,1.761310815811157227e+00,4.352654814720153809e-01
4.109543270291591277e+00,1.310587322797927001e+01,3.189131337957501700e+00,2.115879297256469727e+00,1.073251962661743164e+00,3.365342617034912109e-01
3.663383632097326092e+00,1.142640677772395641e+00,3.119085502705655766e-01,1.056101679801940918e+00,-7.441931366920471191e-01,2.385933876037597656e+00
4.477509087329550885e-01,1.573553820276017490e+01,3.514350925001711801e+01,3.186207532882690430e+00,3.195730209350585938e+01,9.093372821807861328e-01
2.076476478166924711e+00,1.405545318000205413e+01,6.768895929131809375e+00,3.156508207321166992e+00,3.612387895584106445e+00,5.336745977401733398e-01
4.670227003433468305e+00,1.763285862562122830e+01,3.775589197839390732e+00,2.297905206680297852e+00,1.477684020996093750e+00,3.913783729076385498e-01
3.220610733873773945e+00,1.366190812906989116e+01,4.242024031459787459e+00,2.407559871673583984e+00,1.834464073181152344e+00,4.324502050876617432e-01
1.414009111996486823e+00,1.487790958047187306e+00,1.052179187124561821e+00,9.027479290962219238e-01,1.494312882423400879e-01,1.420207619667053223e-01
3.553442352067259336e+00,1.091020385346304344e+01,3.070319642899482560e+00,3.011653661727905273e+00,5.866599082946777344e-02,1.910745352506637573e-02
2.504515689231904263e-01,3.018110553644612892e+00,1.205067537257161447e+01,1.044988274574279785e+00,1.100568675994873047e+01,9.132838249206542969e-01
1.194002984831473047e+00,1.163697341157768328e+01,9.746184523332811267e+00,2.904220104217529297e+00,6.841964244842529297e+00,7.020146846771240234e-01
4.190808744612296799e+00,1.945391748848470925e+01,4.642043737618584132e+00,2.596503496170043945e+00,2.045540094375610352e+00,4.406550824642181396e-01
3.407890384853747179e+00,1.807240253486882864e+01,5.303105585552578383e+00,2.579119443893432617e+00,2.723985910415649414e+00,5.136586427688598633e-01
2.625551989777975548e-01,1.855971041997910076e+00,7.068879417447210933e+00,1.717679977416992188e+00,5.351199626922607422e+00,7.570081949234008789e-01
2.138498787963726278e-01,3.551762781957918058e+00,1.660867334575344145e+01,2.125840663909912109e+00,1.448283195495605469e+01,8.720041513442993164e-01
1.787503146189271419e+00,1.316221441668758629e+01,7.363463636272612689e+00,3.186039447784423828e+00,4.177423954010009766e+00,5.673177838325500488e-01
2.726431809863925970e+00,2.970543963550881905e+00,1.089535396705608283e+00,7.437257766723632812e-01,3.458095788955688477e-01,3.173917829990386963e-01
3.828592565744213250e+00,1.653940293239379855e+01,4.319969453103406742e+00,2.943152189254760742e+00,1.376817464828491211e+00,3.187099993228912354e-01
6.899301011598010236e-01,4.252547068419673337e+00,6.163736096266805298e+00,2.569446802139282227e+00,3.594289064407348633e+00,5.831348299980163574e-01
4.117051212662751425e+00,3.908305251418759063e+00,9.492972152976975053e-01,3.600656270980834961e+00,-2.651359081268310547e+00,2.792970418930053711e+00
1.490931857992220610e+00,3.560174204021811839e+00,2.387885257758298074e+00,1.882325649261474609e+00,5.055596828460693359e-01,2.117185741662979126e-01
8.209131604927648596e-01,1.555185273680779634e+00,1.894457719190733691e+00,1.497418284416198730e+00,3.970394134521484375e-01,2.095794528722763062e-01
3.498500100379494882e+00,1.339787925421758885e+01,3.829606651365901282e+00,1.663019657135009766e+00,2.166586875915527344e+00,5.657466053962707520e-01
3.874721631249623321e+00,1.590948013891659407e+01,4.105967254681385015e+00,3.254536867141723633e+00,8.514301776885986328e-01,2.073640972375869751e-01
3.086124504968052129e+00,8.529514721685734102e+00,2.763827158611034562e+00,2.590574502944946289e+00,1.732525825500488281e-01,6.268575042486190796e-02
3.648723641616134827e+00,4.418382691580562849e+00,1.210939255904708967e+00,2.079779386520385742e+00,-8.688400983810424805e-01,7.174926996231079102e-01
5.606379279626276801e-01,2.569261812975287551e+00,4.582747054435023948e+00,9.202463626861572266e-01,3.662500619888305664e+00,7.991932630538940430e-01
2.178766777286497369e+00,1.684085001433824758e+01,7.729533142281687752e+00,3.030910015106201172e+00,4.698623180389404297e+00,6.078792810440063477e-01
3.536801702923869417e+00,1.123333688286146703e+01,3.176128555235336659e+00,3.743378877639770508e+00,-5.672502517700195312e-01,1.785980165004730225e-01
7.919688271866534013e-01,4.177817364399712297e+00,5.275229555739916698e+00,2.613707304000854492e+00,2.661522150039672852e+00,5.045320391654968262e-01
8.550726375970001403e-01,9.231950659151017646e+00,1.079668586413366249e+01,3.437450647354125977e+00,7.359235763549804688e+00,6.816198825836181641e-01
1.047395243276552090e+00,1.058991403359152450e+01,1.011071427101696685e+01,2.398123502731323242e+00,7.712590217590332031e+00,7.628136277198791504e-01
3.550459434660426794e+00,1.802777828014041361e+01,5.077590270191223887e+00,2.281728982925415039e+00,2.795861482620239258e+00,5.506275892257690430e-01
1.509096757619815543e+00,1.358330987711558180e+01,9.000953589310940473e+00,3.420120000839233398e+00,5.580833435058593750e+00,6.200268864631652832e-01
1.087827848966435695e+00,1.111337835015688569e+01,1.021611862641308655e+01,2.405162096023559570e+00,7.810956954956054688e+00,7.645718455314636230e-01
4.617349367817004335e+00,1.496782513174176765e+00,3.241648820439651524e-01,1.389805078506469727e+00,-1.065640211105346680e+00,3.287340164184570312e+00
2.890248615423601120e+00,6.722906143755979613e+00,2.326064999349772400e+00,2.416819572448730469e+00,-9.075450897216796875e-02,3.901632502675056458e-02
1.488155359970166347e-01,4.365043141993073306e+00,2.933190484950833721e+01,2.381171703338623047e+00,2.695073318481445312e+01,9.188197255134582520e-01
4.631420288121308459e+00,3.318389846790461561e+00,7.164950793391574591e-01,4.482404708862304688e+00,-3.765909671783447266e+00,5.256015777587890625e+00
1.721892161817079492e+00,6.233760443096047155e+00,3.620296660458503624e+00,3.912321090698242188e+00,-2.920243740081787109e-01,8.066310733556747437e-02
1.345782950294314828e+00,1.092432544051523990e+01,8.117449725549095163e+00,2.370215892791748047e+00,5.747233867645263672e+00,7.080097794532775879e-01
4.575272824465307586e+00,1.001843784374092827e+01,2.189691899938609243e+00,6.528241634368896484e-01,1.536867618560791016e+00,7.018648386001586914e-01
8.957377519746940742e-01,2.791289411218775385e+00,3.116190430809968159e+00,1.004770517349243164e+00,2.111419916152954102e+00,6.775644421577453613e-01
2.127989629982619757e+00,3.472877557399047355e+00,1.631999286306396124e+00,1.987979292869567871e+00,-3.559800386428833008e-01,2.181251198053359985e-01
5.606379279626276357e+00,2.569261812975287551e+00,4.582747054435025724e-01,4.187063217163085938e+00,-3.728788614273071289e+00,8.136579513549804688e+00
6.234238748915791328e-01,3.206251742808606142e+00,5.142972337025449647e+00,1.403847813606262207e+00,3.739124774932861328e+00,7.270357608795166016e-01
5.094695305018874798e+00,3.418054633177534996e+00,6.709046230518140863e-01,4.023054599761962891e+00,-3.352149963378906250e+00,4.996462821960449219e+00
7.608439951173453508e-01,9.175279056408955469e+00,1.205934345975070165e+01,3.588091850280761719e+00,8.471251487731933594e+00,7.024637460708618164e-01
4.299060401042303248e+00,5.173462760842056696e+00,1.203393829867511533e+00,1.289870142936706543e+00,-8.647632598876953125e-02,7.186037302017211914e-02
1.908413843380595276e+00,1.182516449700349170e+01,6.196331334537065416e+00,3.773402452468872070e+00,2.422929048538208008e+00,3.910263776779174805e-01
4.261778611035285991e+00,1.239770282082428388e+01,2.909044310448729131e+00,2.674460649490356445e+00,2.345836162567138672e-01,8.063941448926925659e-02
