# Wo,Ar,sample_sigma,prediction,abs_error,rel_error
3.439865766005158587e+00,1.314159076094337486e+01,3.820378949323125273e+00,3.850784063339233398e+00,-3.040504455566406250e-02,7.958645932376384735e-03
1.372595398325544114e+00,1.867508146070274266e+00,1.360567104004926975e+00,1.681580185890197754e+00,-3.210130929946899414e-01,2.359406501054763794e-01
3.416105484210587573e-01,1.755244188143165074e+00,5.138143995424008459e+00,5.225692749023437500e+00,-8.754873275756835938e-02,1.703898049890995026e-02
4.245788675200067530e+00,3.136785189282442321e+00,7.387991794326956851e-01,5.895163416862487793e-01,1.492828130722045898e-01,2.020614296197891235e-01
1.605529230703299337e+00,1.759116746328519199e+01,1.095661612811584362e+01,1.128915977478027344e+01,-3.325433731079101562e-01,3.035091795027256012e-02
9.958507548895825234e-01,7.309763835597482107e+00,7.340220208406599056e+00,7.134078979492187500e+00,2.061409950256347656e-01,2.808376215398311615e-02
7.393678167503525689e-01,6.925338957803124806e+00,9.366568034082371597e+00,9.145286560058593750e+00,2.212810516357421875e-01,2.362456172704696655e-02
1.581702319457815864e-01,9.287514158897518968e+00,5.871847088193648290e+01,4.127513504028320312e+01,1.744333648681640625e+01,2.970672845840454102e-01
3.075407286218710290e+00,1.434807021379451442e+01,4.665421155139363840e+00,4.655903339385986328e+00,9.517669677734375000e-03,2.040045103058218956e-03
1.781117334423450105e+00,1.750580435005774405e+01,9.828552005937551073e+00,1.030168724060058594e+01,-4.731349945068359375e-01,4.813882708549499512e-02
3.087046764019504064e+00,5.932845251532954833e+00,1.921851434413667681e+00,1.948983430862426758e+00,-2.713203430175781250e-02,1.411765441298484802e-02
2.024916047983268685e-01,3.977183097445285753e+00,1.964122463944316621e+01,1.724820899963378906e+01,2.393014907836914062e+00,1.218363419175148010e-01
3.736160290144307172e+00,1.799047857482577228e+01,4.815231996947030524e+00,4.705054759979248047e+00,1.101770401000976562e-01,2.288094162940979004e-02
4.268833344654269446e+00,1.318099598154165797e+01,3.087727938137434958e+00,2.951836824417114258e+00,1.358911991119384766e-01,4.401009529829025269e-02
2.699109753774445175e-01,1.022769539960824758e+00,3.789284739275903480e+00,2.527573108673095703e+00,1.261711597442626953e+00,3.329682648181915283e-01
6.374902153040693520e-01,6.698802811705989235e+00,1.050808726297203322e+01,1.181743240356445312e+01,-1.309345245361328125e+00,1.246035769581794739e-01
1.107118625511172572e-01,7.405330243578748473e+00,6.688831777317088267e+01,3.566517257690429688e+01,3.122314834594726562e+01,4.667952060699462891e-01
4.619655867002362193e+00,1.279276699679198970e+01,2.769203456943440944e+00,2.716205358505249023e+00,5.299806594848632812e-02,1.913837902247905731e-02
4.516858739837570802e+00,1.650666195463113084e+01,3.654456095570684404e+00,3.514412164688110352e+00,1.400439739227294922e-01,3.832142800092697144e-02
3.117206146892919527e+00,1.371266788022497707e+01,4.399025035252513760e+00,4.403010845184326172e+00,-3.985881805419921875e-03,9.060830343514680862e-04
4.062321921120926937e+00,8.843283632700117636e+00,2.176903702959111619e+00,2.060468435287475586e+00,1.164352893829345703e-01,5.348665267229080200e-02
5.688363844464077168e-01,4.950327931897011702e+00,8.702551502071507628e+00,9.309453964233398438e+00,-6.069021224975585938e-01,6.973841041326522827e-02
3.448090152953413590e+00,1.692629545730561347e+01,4.908890054051409102e+00,4.853412628173828125e+00,5.547761917114257812e-02,1.130145881325006485e-02
4.233660055546360823e+00,1.242979861881097037e+01,2.935946310220904909e+00,2.797547578811645508e+00,1.383986473083496094e-01,4.713936895132064819e-02
3.611667386176544703e-01,7.032891075085300869e+00,1.947269868206385723e+01,2.385362815856933594e+01,-4.380929946899414062e+00,2.249780595302581787e-01
3.624132861162378205e+00,1.246713533626684978e+01,3.440032640599226976e+00,3.463665246963500977e+00,-2.363252639770507812e-02,6.869855336844921112e-03
1.887346834398979656e+00,3.698517720206639048e+00,1.959638606321356225e+00,2.161745071411132812e+00,-2.021064758300781250e-01,1.031345650553703308e-01
4.660542235804273403e+00,1.367169913094247491e+01,2.933499674332023410e+00,2.946998357772827148e+00,-1.349878311157226562e-02,4.601597320288419724e-03
4.324498936738495614e-01,5.164153668533256081e+00,1.194162316623904907e+01,1.488891029357910156e+01,-2.947287559509277344e+00,2.468079626560211182e-01
2.904668384512060442e+00,1.908434168399845987e+01,6.570230800100211432e+00,6.754557609558105469e+00,-1.843266487121582031e-01,2.805482037365436554e-02
2.231900460413807963e+00,1.906591361797724815e+01,8.542456958157671920e+00,9.095443725585937500e+00,-5.529870986938476562e-01,6.473396718502044678e-02
3.227320245038374669e+00,2.420239330659561983e+00,7.499222720089199212e-01,8.248756527900695801e-01,-7.495337724685668945e-02,9.994819760322570801e-02
1.296459034748889683e-01,2.023395602275566141e+00,1.560709245755286645e+01,9.511179924011230469e+00,6.095912933349609375e+00,3.905860483646392822e-01
4.792289424835258771e+00,1.078408430159211839e+01,2.250299041978842229e+00,2.425136327743530273e+00,-1.748373508453369141e-01,7.769516855478286743e-02
3.792920692787571380e+00,4.671009733249912088e+00,1.231507355830579797e+00,1.112329840660095215e+00,1.191774606704711914e-01,9.677365422248840332e-02
9.139199303961493825e-01,1.630408713090421013e+00,1.783973255057147878e+00,2.139313459396362305e+00,-3.553402423858642578e-01,1.991847455501556396e-01
3.415949392575548416e+00,5.899077232139489091e+00,1.726921729274132566e+00,1.703044414520263672e+00,2.387726306915283203e-02,1.382648851722478867e-02
1.784792965198473302e+00,9.150246721782140824e+00,5.126783274139928182e+00,4.864120483398437500e+00,2.626628875732421875e-01,5.123346671462059021e-02
4.729859928316284545e+00,1.489674189148580652e+01,3.149510158282570416e+00,3.459033966064453125e+00,-3.095238208770751953e-01,9.827681630849838257e-02
2.295343444124505972e+00,9.738377012636469487e+00,4.242666620354453855e+00,3.986571550369262695e+00,2.560951709747314453e-01,6.036183983087539673e-02
4.450815282526234817e+00,1.270337260577981908e+00,2.854167562435778738e-01,3.631098270416259766e-01,-7.769307494163513184e-02,2.722092270851135254e-01
6.272389647447319527e-01,8.805966517620019474e+00,1.403925300017640332e+01,1.943874168395996094e+01,-5.399488449096679688e+00,3.845994174480438232e-01
1.360742130614554846e+00,2.923076225603470135e+00,2.148148543238912467e+00,2.468586921691894531e+00,-3.204383850097656250e-01,1.491695642471313477e-01
1.580806973308826135e+00,1.602976615422681306e+01,1.014024256274281832e+01,1.053658294677734375e+01,-3.963403701782226562e-01,3.908588737249374390e-02
3.658173022291781873e+00,6.167893413681501791e+00,1.686058416618420264e+00,1.624527215957641602e+00,6.153118610382080078e-02,3.649410232901573181e-02
6.001641484474479205e-01,4.504239687395411806e+00,7.505012918627905094e+00,7.289835929870605469e+00,2.151770591735839844e-01,2.867111004889011383e-02
3.553442352067259336e+00,1.091020385346304344e+01,3.070319642899482560e+00,3.087760210037231445e+00,-1.744055747985839844e-02,5.680372007191181183e-03
1.466319806976596363e+00,3.956572924522098411e+00,2.698301493096621595e+00,2.902712583541870117e+00,-2.044110298156738281e-01,7.575543969869613647e-02
1.881324862138829435e+00,1.492423291365450133e+01,7.932831386009288721e+00,8.479637145996093750e+00,-5.468058586120605469e-01,6.892947107553482056e-02
2.344495512331703946e+00,1.979007377321283201e+01,8.441079826819857246e+00,8.940998077392578125e+00,-4.999179840087890625e-01,5.922440811991691589e-02
2.656902604847600990e+00,1.478973008191960936e+01,5.566530762149613842e+00,5.747971534729003906e+00,-1.814408302307128906e-01,3.259495645761489868e-02
5.470688542361842543e+00,2.317984450711046307e+00,4.237098187480274336e-01,3.560974597930908203e-01,6.761234998703002930e-02,1.595723032951354980e-01
4.352808159095855167e+00,1.227050692915131691e+01,2.818986383195000833e+00,2.662341594696044922e+00,1.566448211669921875e-01,5.556778237223625183e-02
5.104519001593673444e+00,2.931718478870347422e+00,5.743378520003630250e-01,3.855456709861755371e-01,1.887921690940856934e-01,3.287127614021301270e-01
2.111336434359702530e+00,4.579401288705714279e+00,2.168958586694637258e+00,2.361854553222656250e+00,-1.928958892822265625e-01,8.893479406833648682e-02
1.984008155719111599e+00,8.408682485973216103e+00,4.238229798468472254e+00,3.889035940170288086e+00,3.491938114166259766e-01,8.239143341779708862e-02
1.655967691890785076e+00,2.682021733819687892e+00,1.619609939827602707e+00,1.876105785369873047e+00,-2.564958333969116211e-01,1.583688855171203613e-01
1.424993357948434625e+00,1.576232911122238889e+01,1.106133514468828238e+01,1.149734878540039062e+01,-4.360132217407226562e-01,3.941777348518371582e-02
2.574028588022045927e-01,3.634330460259310058e+00,1.411923114285233893e+01,1.422098159790039062e+01,-1.017503738403320312e-01,7.206509355455636978e-03
9.754604965718056686e-01,7.227344249374729301e+00,7.409161390722405649e+00,7.214652538299560547e+00,1.945090293884277344e-01,2.625250257551670074e-02
4.100161701709379436e+00,1.582987340189580117e+01,3.860792464671880087e+00,3.724320173263549805e+00,1.364722251892089844e-01,3.534824401140213013e-02
4.473225921538322325e+00,1.267824079471155940e+00,2.834250050655068853e-01,3.625476956367492676e-01,-7.912269234657287598e-02,2.791662514209747314e-01
2.334145162584568389e+00,1.906035591383038508e+01,8.165882833407454910e+00,8.687456130981445312e+00,-5.215730667114257812e-01,6.387221813201904297e-02
8.500272071078208702e-01,8.668944592698533569e+00,1.019843190924938270e+01,1.045852661132812500e+01,-2.600946426391601562e-01,2.550339512526988983e-02
1.689064230065949301e+00,1.201781449234449006e+01,7.115072522656675780e+00,7.380305290222167969e+00,-2.652325630187988281e-01,3.727756068110466003e-02
2.953974226978423268e+00,2.059298669437045426e+00,6.971281775682489634e-01,8.338606953620910645e-01,-1.367325186729431152e-01,1.961368471384048462e-01
1.299023924249763651e+00,1.337662023003240463e+01,1.029743946999122173e+01,1.093355464935302734e+01,-6.361150741577148438e-01,6.177410110831260681e-02
1.365023272665199849e+00,2.461459902674108413e+00,1.803236583555182015e+00,2.139327764511108398e+00,-3.360911607742309570e-01,1.863821744918823242e-01
1.436026053278998793e+00,1.369040630989884910e+01,9.533536162967513050e+00,9.985509872436523438e+00,-4.519739151000976562e-01,4.740884527564048767e-02
2.770743767593000229e+00,8.999729038237516576e+00,3.248127504065725812e+00,3.231527566909790039e+00,1.659989356994628906e-02,5.110604222863912582e-03
5.690222477236013265e-01,5.400293347461952997e+00,9.490478393535694224e+00,1.078980064392089844e+01,-1.299322128295898438e+00,1.369079649448394775e-01
3.966299837900264080e+00,1.264181504344780471e+01,3.187306951090290053e+00,3.129296779632568359e+00,5.801010131835937500e-02,1.820035092532634735e-02
4.022640772092320738e+00,4.337711563837554962e+00,1.078324366901237008e+00,9.201025962829589844e-01,1.582217216491699219e-01,1.467292457818984985e-01
3.118990076254861687e+00,7.095958913399835311e+00,2.275082234926612212e+00,2.283782958984375000e+00,-8.700609207153320312e-03,3.824305254966020584e-03
5.000879465861242323e+00,2.622558785440254336e+00,5.244195152759200118e-01,3.788400292396545410e-01,1.455794572830200195e-01,2.776011526584625244e-01
1.414009111996486823e+00,1.487790958047187306e+00,1.052179187124561821e+00,1.351063966751098633e+00,-2.988847494125366211e-01,2.840625941753387451e-01
3.182925953201323654e+00,1.650375781262793851e+01,5.185090088579908496e+00,5.187769889831542969e+00,-2.679824829101562500e-03,5.168328643776476383e-04
1.486543665823964799e+00,8.225815202154162620e+00,5.533517374072383532e+00,5.256093978881835938e+00,2.774233818054199219e-01,5.013508722186088562e-02
2.205381258891740970e+00,1.586901426154079253e+00,7.195587700566281608e-01,9.606032967567443848e-01,-2.410445213317871094e-01,3.349893391132354736e-01
2.961944188751381990e+00,1.186069878267769262e+01,4.004362684388598659e+00,4.006759166717529297e+00,-2.396583557128906250e-03,5.984931485727429390e-04
2.520534432296291705e+00,7.383355817702664581e+00,2.929281870978520441e+00,2.932140111923217773e+00,-2.858161926269531250e-03,9.757209918461740017e-04
1.524374052309278582e+00,7.433469830270274414e+00,4.876408004327605461e+00,4.634619235992431641e+00,2.417888641357421875e-01,4.958339408040046692e-02
2.366897043652492538e+00,6.095541080689335089e+00,2.575330049541555866e+00,2.650455236434936523e+00,-7.512521743774414062e-02,2.917110361158847809e-02
2.564677336285009490e-01,1.496035054943193332e+00,5.833229130921525396e+00,4.906149387359619141e+00,9.270796775817871094e-01,1.589307785034179688e-01
2.486691928326013823e+00,1.712131682205755112e+01,6.885178106313812663e+00,7.333474159240722656e+00,-4.482960700988769531e-01,6.511031091213226318e-02
3.456449147113215270e-01,1.707458047336232188e+00,4.939919479973488237e+00,5.003701210021972656e+00,-6.378173828125000000e-02,1.291149388998746872e-02
1.383938703415438454e+00,8.185536603954158608e+00,5.914667017948828764e+00,5.667125701904296875e+00,2.475414276123046875e-01,4.185213148593902588e-02
2.526479321088829888e+00,6.296896388341355788e+00,2.492360153427893632e+00,2.570116281509399414e+00,-7.775616645812988281e-02,3.119780495762825012e-02
3.318932885432262836e+00,1.046398525533147605e+01,3.152816166081838123e+00,3.177888631820678711e+00,-2.507257461547851562e-02,7.952437736093997955e-03
1.888410507900168955e-01,5.975552493543605515e+00,3.164329190366644085e+01,2.659040641784667969e+01,5.052885055541992188e+00,1.596826612949371338e-01
7.640574884178311654e-01,2.204685513163546329e+00,2.885496898576165314e+00,3.186000108718872070e+00,-3.005032539367675781e-01,1.041426360607147217e-01
1.463034639071847387e+00,6.782629967094895740e+00,4.636000943489493764e+00,4.448637962341308594e+00,1.873631477355957031e-01,4.041481763124465942e-02
1.652968386682601931e+00,7.650264461014557149e+00,4.628197685237119607e+00,4.311815738677978516e+00,3.163819313049316406e-01,6.835964322090148926e-02
2.113241111779268433e+00,1.659893310082940943e+01,7.854727512306314274e+00,8.446014404296875000e+00,-5.912866592407226562e-01,7.527780532836914062e-02
4.311416808579306981e+00,1.432950337622582282e+01,3.323618200799209443e+00,3.183618783950805664e+00,1.399993896484375000e-01,4.212258383631706238e-02
2.606277485548358808e+00,8.744769453972200068e+00,3.355271839802700384e+00,3.299082517623901367e+00,5.618929862976074219e-02,1.674657128751277924e-02
4.929909774717620152e+00,9.294540865073095404e+00,1.885336910776522101e+00,2.479074001312255859e+00,-5.937371253967285156e-01,3.149236142635345459e-01
8.618155378030132319e-01,5.116300149325294200e+00,5.936653407721151687e+00,5.672291755676269531e+00,2.643618583679199219e-01,4.453045129776000977e-02
3.583761518315584649e+00,1.862227213640912993e+01,5.196292231287155339e+00,5.068040370941162109e+00,1.282520294189453125e-01,2.468144893646240234e-02
2.480523358527649602e+00,7.244019264444532702e+00,2.920359221589561738e+00,2.926974058151245117e+00,-6.614923477172851562e-03,2.265106188133358955e-03
2.592949691416936542e+00,1.509095276477366454e+01,5.819994431333182838e+00,6.061394214630126953e+00,-2.413997650146484375e-01,4.147766157984733582e-02
4.255114040213484827e+00,7.876721821668995815e+00,1.851118853038733469e+00,1.691847801208496094e+00,1.592710018157958984e-01,8.604039996862411499e-02
3.209237098783307651e+00,1.377438103452899121e+01,4.292104512861066645e+00,4.295865058898925781e+00,-3.760337829589843750e-03,8.761057979427278042e-04
4.352436354412160924e+00,1.371791924053373890e+01,3.151779399744141674e+00,3.005381822586059570e+00,1.463975906372070312e-01,4.644918814301490784e-02
3.411404394595950240e+00,6.100363007530273940e+00,1.788226285102386903e+00,1.762428522109985352e+00,2.579772472381591797e-02,1.442643254995346069e-02
2.742671187673477284e+00,6.662324063740928004e+00,2.429137001068061075e+00,2.486669778823852539e+00,-5.753278732299804688e-02,2.368445508182048798e-02
3.501246798631151513e+00,5.211402335043037404e+00,1.488441870787425847e+00,1.443629503250122070e+00,4.481232166290283203e-02,3.010686859488487244e-02
2.656351969312682471e+00,1.282543722854376966e+01,4.828214550145735195e+00,4.825613498687744141e+00,2.601146697998046875e-03,5.387388519011437893e-04
2.720095184115847609e+00,1.818370823335626696e+01,6.684952916185094907e+00,6.978669643402099609e+00,-2.937169075012207031e-01,4.393702000379562378e-02
6.746776824446540921e-01,1.638472885262159950e+00,2.428526877197496603e+00,2.710870504379272461e+00,-2.823436260223388672e-01,1.162612736225128174e-01
4.321027690404555699e+00,4.958573673453589237e+00,1.147544988999906979e+00,9.301136732101440430e-01,2.174313068389892578e-01,1.894751936197280884e-01
1.088220270367558751e+00,1.702105342219968165e+01,1.564118394564606618e+01,1.714924430847167969e+01,-1.508060455322265625e+00,9.641600400209426880e-02
4.079517700289326143e+00,1.368628551511281266e+00,3.354878326460541405e-01,3.940765261650085449e-01,-5.858868360519409180e-02,1.746372729539871216e-01
3.484992490749742267e+00,1.056561453336685830e+01,3.031746714350546767e+00,3.049273729324340820e+00,-1.752710342407226562e-02,5.781190004199743271e-03
3.807460517466419780e+00,4.400667106972366405e+00,1.155801113835497329e+00,1.037105083465576172e+00,1.186959743499755859e-01,1.026958525180816650e-01
1.956173194326369158e+00,1.163388070070224423e+01,5.947265167749374193e+00,6.161636352539062500e+00,-2.143712043762207031e-01,3.604534268379211426e-02
2.408456972026400855e+00,1.167906486567372148e+01,4.849189751497746670e+00,4.793560504913330078e+00,5.562925338745117188e-02,1.147186569869518280e-02
8.969072803591927601e-01,2.525338083686892166e+00,2.815606628452771876e+00,3.113613843917846680e+00,-2.980072498321533203e-01,1.058412268757820129e-01
2.151521370882790052e+00,8.684097955719790818e+00,4.036259213245287469e+00,3.729130744934082031e+00,3.071284294128417969e-01,7.609234750270843506e-02
1.505636496628022236e+00,1.134393628572669321e+01,7.534312771463913982e+00,7.726561546325683594e+00,-1.922488212585449219e-01,2.551643736660480499e-02
2.465345540483811160e+00,1.275732167893369073e+01,5.174658671348005612e+00,5.251690864562988281e+00,-7.703208923339843750e-02,1.488640904426574707e-02
2.488157557182700597e+00,1.520852473143389005e+01,6.112364021133070757e+00,6.460526466369628906e+00,-3.481626510620117188e-01,5.696039274334907532e-02
2.282356493388743579e-01,6.093443983344143611e+00,2.669803775613012675e+01,2.558279418945312500e+01,1.115243911743164062e+00,4.177250340580940247e-02
4.871866521966256025e-01,4.511510082358585194e+00,9.260331870787311459e+00,1.060339355468750000e+01,-1.343061447143554688e+00,1.450338363647460938e-01
3.637392181877703745e+00,1.682443167084630886e+01,4.625410412071969013e+00,4.572371482849121094e+00,5.303907394409179688e-02,1.146688964217901230e-02
2.920098947860459759e+00,1.900274021298341864e+01,6.507567227099144702e+00,6.680929183959960938e+00,-1.733617782592773438e-01,2.664002776145935059e-02
4.562400057616008198e+00,8.564486711095380400e+00,1.877188892455560421e+00,1.668734788894653320e+00,2.084541320800781250e-01,1.110458970069885254e-01
1.470689257192933308e+00,5.541240582717366081e+00,3.767784768683078767e+00,3.701362133026123047e+00,6.642270088195800781e-02,1.762911118566989899e-02
1.781335907792502837e+00,9.158549404630299762e+00,5.141393807066916288e+00,4.880158424377441406e+00,2.612352371215820312e-01,5.081019923090934753e-02
7.077988591722995659e-01,1.127590972051072393e+00,1.593095209802510848e+00,1.776054620742797852e+00,-1.829594373703002930e-01,1.148452609777450562e-01
3.140819128065757582e+00,5.629310339718910150e+00,1.792306436692413518e+00,1.825829029083251953e+00,-3.352260589599609375e-02,1.870361343026161194e-02
4.662343148809097393e+00,1.588621196612076858e+01,3.407345075014177382e+00,3.470101118087768555e+00,-6.275606155395507812e-02,1.841787621378898621e-02
1.951384839235493107e+00,3.698781316175965728e+00,1.895464821600777228e+00,2.107696056365966797e+00,-2.122312784194946289e-01,1.119679361581802368e-01
6.680698608421100637e-01,7.746399385698130580e+00,1.159519361632884227e+01,1.376516437530517578e+01,-2.169970512390136719e+00,1.871439665555953979e-01
3.025610939151219370e+00,7.650264461014557149e+00,2.528502380137712002e+00,2.545260429382324219e+00,-1.675796508789062500e-02,6.627624388784170151e-03
2.053331375550920157e+00,1.647895210085306417e+01,8.025471337490118984e+00,8.620629310607910156e+00,-5.951576232910156250e-01,7.415858656167984009e-02
2.236505464536628907e-01,3.273831773865595984e+00,1.463815682893440240e+01,1.365223217010498047e+01,9.859247207641601562e-01,6.735306233167648315e-02
3.749565017666157019e+00,1.419266065182639025e+01,3.785148566555683658e+00,3.763847827911376953e+00,2.130079269409179688e-02,5.627465434372425079e-03
1.094695788630427158e+00,1.308260951555249818e+01,1.195090878345310692e+01,1.268559932708740234e+01,-7.346906661987304688e-01,6.147571653127670288e-02
1.614350896704339400e+00,2.573825803615716445e+00,1.594340987990977121e+00,1.863910198211669922e+00,-2.695691585540771484e-01,1.690787374973297119e-01
2.205381258891740970e-01,1.586901426154079253e+00,7.195587700566281164e+00,5.713723182678222656e+00,1.481864452362060547e+00,2.059407085180282593e-01
4.485208883348214215e+00,3.701556026519577269e+00,8.252806330295948678e-01,6.097329258918762207e-01,2.155476808547973633e-01,2.611810863018035889e-01
2.311588895466622606e+00,1.211582869010559449e+01,5.241342313880543280e+00,5.342166900634765625e+00,-1.008243560791015625e-01,1.923636160790920258e-02
4.393904394534354552e+00,1.460220275755518493e+01,3.323286409171553935e+00,3.163440227508544922e+00,1.598460674285888672e-01,4.809879511594772339e-02
8.449589561034368534e-01,4.628742373250558373e+00,5.478067709461527990e+00,5.207707881927490234e+00,2.703599929809570312e-01,4.935316741466522217e-02
1.312990660897719764e+00,6.563799563402161752e+00,4.999121287667311897e+00,4.829676628112792969e+00,1.694445610046386719e-01,3.389487043023109436e-02
9.667796853582216743e-01,1.138930865604039155e+01,1.178066609024816458e+01,1.254704380035400391e+01,-7.663774490356445312e-01,6.505382806062698364e-02
1.915723403541053971e+00,2.951686863994943177e+00,1.540768807511041505e+00,1.765094995498657227e+00,-2.243261337280273438e-01,1.455936282873153687e-01
9.882714473052922610e-01,1.059752893417762820e+01,1.072329769626936091e+01,1.136458206176757812e+01,-6.412839889526367188e-01,5.980286747217178345e-02
1.825583882068167574e+00,1.862578168454760430e+01,1.020264358570411467e+01,1.064176940917968750e+01,-4.391260147094726562e-01,4.304041713476181030e-02
1.962961522982599849e+00,1.703566485379229434e+01,8.678552612639927943e+00,9.255989074707031250e+00,-5.774364471435546875e-01,6.653603166341781616e-02
2.375479711159245166e+00,4.880477731807069119e+00,2.054523012291008754e+00,2.216495513916015625e+00,-1.619725227355957031e-01,7.883704453706741333e-02
1.512395968917231937e+00,9.556152441935607200e+00,6.318551912550474547e+00,6.240559577941894531e+00,7.799243927001953125e-02,1.234340388327836990e-02
1.445881726499487874e+00,1.440220631327238898e+01,9.960846761747554012e+00,1.039978599548339844e+01,-4.389390945434570312e-01,4.406644403934478760e-02
4.951334830489022565e+00,6.461118082168310295e+00,1.304924490741857346e+00,1.127085447311401367e+00,1.778390407562255859e-01,1.362830102443695068e-01
4.386658719008408980e+00,4.306396858641233116e+00,9.817031901708280772e-01,7.673356533050537109e-01,2.143675088882446289e-01,2.183628529310226440e-01
1.803895418896726222e+00,1.169386068813402790e+00,6.482560222524468285e-01,9.241336584091186523e-01,-2.758776545524597168e-01,4.255689978599548340e-01
1.787503146189271419e+00,1.316221441668758629e+01,7.363463636272612689e+00,7.785923957824707031e+00,-4.224605560302734375e-01,5.737253278493881226e-02
1.414757145081016465e-01,1.623632740373246008e+01,1.147640601087240526e+02,5.548875808715820312e+01,5.927530288696289062e+01,5.164970755577087402e-01
1.011705118305365136e+00,4.594413748899969008e+00,4.541257789221965879e+00,4.393364429473876953e+00,1.478934288024902344e-01,3.256662189960479736e-02
3.035877767571573127e+00,1.119896828574369074e+01,3.688873249564935453e+00,3.705307960510253906e+00,-1.643466949462890625e-02,4.455200396478176117e-03
1.899819128676368152e+00,1.036850681478747482e+01,5.457628391188674044e+00,5.437099456787109375e+00,2.052879333496093750e-02,3.761486150324344635e-03
1.694558005466830108e+00,1.102124529275604559e+01,6.503905594969484838e+00,6.629621505737304688e+00,-1.257157325744628906e-01,1.932926662266254425e-02
1.985287380574736860e+00,1.891090586378269478e+01,9.525525648739085582e+00,1.003838634490966797e+01,-5.128602981567382812e-01,5.384062603116035461e-02
2.000476521040326805e+00,6.354584513656469369e+00,3.176535413848214251e+00,3.129471302032470703e+00,4.706406593322753906e-02,1.481616310775279999e-02
6.172634447707672223e-01,7.194801247533034960e+00,1.165596522600647944e+01,1.395601654052734375e+01,-2.300051689147949219e+00,1.973282992839813232e-01
4.248632892991503596e+00,7.102580603794033998e+00,1.671733186341039845e+00,1.498966217041015625e+00,1.727669239044189453e-01,1.033459976315498352e-01
4.644626321055675078e+00,4.297871069159627133e+00,9.253427018823692229e-01,6.708667278289794922e-01,2.544759511947631836e-01,2.750072479248046875e-01
3.704217387776569836e+00,1.031822763937369913e+01,2.785535123673490432e+00,2.768911361694335938e+00,1.662373542785644531e-02,5.967878736555576324e-03
2.854434486913861146e+00,1.847576669634323565e+01,6.472653963874554606e+00,6.685511589050292969e+00,-2.128577232360839844e-01,3.288569673895835876e-02
1.538804379864667782e+00,1.365071604085125756e+01,8.870988554147338334e+00,9.228834152221679688e+00,-3.578453063964843750e-01,4.033882915973663330e-02
2.579108832694180897e+00,3.167132690298084530e+00,1.227994976462332577e+00,1.432044506072998047e+00,-2.040495872497558594e-01,1.661648452281951904e-01
2.938025910582959366e+00,1.675065596154157177e+01,5.701330237151628566e+00,5.819506168365478516e+00,-1.181759834289550781e-01,2.072779089212417603e-02
3.415949392575548527e-01,5.899077232139489091e+00,1.726921729274132389e+01,2.076801872253417969e+01,-3.498802185058593750e+00,2.026034146547317505e-01
3.492306864648009879e-01,1.877256421991924995e+00,5.375405125463205813e+00,5.586416721343994141e+00,-2.110114097595214844e-01,3.925497829914093018e-02
3.307564815908551115e+00,3.152152483267980809e+00,9.530130651127149966e-01,9.808452129364013672e-01,-2.783215045928955078e-02,2.920437417924404144e-02
8.032393466193494813e-01,6.471562536669253518e+00,8.056829591212851582e+00,7.846132278442382812e+00,2.106971740722656250e-01,2.615137584507465363e-02
2.868427309419824822e-01,7.043989796855000485e+00,2.455697508430058562e+01,2.689295768737792969e+01,-2.335983276367187500e+00,9.512504190206527710e-02
4.129414041497726728e+00,3.849947822801977892e+00,9.323230327869015399e-01,7.717522382736206055e-01,1.605708003044128418e-01,1.722265779972076416e-01
2.363805414616364065e+00,1.531695868078880096e+01,6.479788304941621391e+00,6.924466609954833984e+00,-4.446783065795898438e-01,6.862543523311614990e-02
1.241747108040809788e+00,1.534537792156886127e+00,1.235789302201824480e+00,1.562813162803649902e+00,-3.270238637924194336e-01,2.646275162696838379e-01
4.573979584691064915e+00,8.119726872073609769e+00,1.775199631246721532e+00,1.558770775794982910e+00,2.164288759231567383e-01,1.219180449843406677e-01
4.824862133959944011e+00,1.304975970650438200e+01,2.704690692538806118e+00,3.527270793914794922e+00,-8.225800991058349609e-01,3.041309416294097900e-01
2.697957791123418936e+00,6.462465288256493245e+00,2.395317417314207997e+00,2.464120626449584961e+00,-6.880331039428710938e-02,2.872408926486968994e-02
3.325129184743771837e+00,1.347718606278499820e+01,4.053131566923925178e+00,4.078244686126708984e+00,-2.511310577392578125e-02,6.195975933223962784e-03
2.318634195534008846e+00,4.592371314979662777e+00,1.980636412516113332e+00,2.165347337722778320e+00,-1.847109794616699219e-01,9.325840324163436890e-02
4.995446328855719820e+00,3.824018510892148281e+00,7.655008700229787300e-01,4.805881977081298828e-01,2.849126458168029785e-01,3.721911609172821045e-01
2.740903767451827733e+00,1.533406704827675249e+01,5.594529523571188712e+00,5.762233734130859375e+00,-1.677041053771972656e-01,2.997644431889057159e-02
3.780231342101337599e+00,1.479598420163180528e+01,3.914041989135798261e+00,3.876566886901855469e+00,3.747510910034179688e-02,9.574528783559799194e-03
8.439665559570026510e-01,8.496159000427637054e+00,1.006693800892803203e+01,1.025536155700683594e+01,-1.884231567382812500e-01,1.871702633798122406e-02
4.321027690404555255e-01,4.958573673453589237e+00,1.147544988999906934e+01,1.412837505340576172e+01,-2.652925491333007812e+00,2.311827093362808228e-01
3.937493215799937829e+00,1.357374773879152485e+01,3.447306952637858579e+00,3.392532110214233398e+00,5.477476119995117188e-02,1.588914543390274048e-02
